Id Igreja,Nome Igreja,Status Igreja,Score,Algum gestor resp. eventos,Nível,Nível (Cor)
513,Igreja Batista Água Viva em Sorocaba,publicado,32,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
518,Igreja Batista Nossa Casa,publicado,32,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.256,Igreja Missionária Central de Maringá,publicado,32,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.989,Cepa Comunidade do Evangelho da Pedra Angular,bloqueado,32,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.032,Lagoinha Belém,publicado,32,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.207,Lagoinha Serrinha,publicado,32,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.818,Igreja Batista Canaã,publicado,32,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.832,Lagoinha New York,publicado,32,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.873,Nossa Casa Church,publicado,32,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.950,Evangelho Pleno Missão Coreana,publicado,32,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
383,Igreja Cristã Ecoville,publicado,29,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
532,Igreja Evangélica Assembleia de Deus de Montese,publicado,29,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
854,Life Community Baptist Church,publicado,29,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
945,Hyannis Portuguese Foursquare Church | Quadrangular Cape Cod,publicado,29,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.876,Favored by the Father Ministries,publicado,29,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.009,Lagoinha Aveiro,entregue,29,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.444,IMW CENTRAL DE RIO BRANCO,publicado,29,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.799,IGREJA DO NAZARENO EM EDSON PASSOS,publicado,29,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.868,Igreja Pentecostal Cristo Vivo,publicado,29,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.015,IEQ Goiania,entregue,29,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.140,Esperança BPC,publicado,29,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.328,Igreja Batista do Avivamento Unido,publicado,29,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
52,AD Ministry,publicado,24,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
219,IGREJA METODISTA WESLEYANA DA 3 REGIAO - Santana / Sao Paulo,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
252,Igreja Nova Dimensão,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
259,Igreja Sobrenatural,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
360,Igreja Cristã Presbiteriana de Ponta Grossa,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
466,IMW Taubaté,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
500,IMW Central de Mantiquira,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
589,InPeace Church - Brasil,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
665,Comunidade Batista Cristã,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.518,Appleton Pentecostal Assembly,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.882,Igreja Do Nazareno Assú,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.957,Lagoinha Londrina,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.974,El-Shaddai Church of God in Christ,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.332,Lagoinha Atlanta Church,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.641,Lagoinha Igarapé,publicado,24,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.923,Igreja Jetro,publicado,24,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.946,Lagoinha Washington Church,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.115,Verbo da Vida Janga,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.190,Lagoinha Entre Rios,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.253,Igreja Kairos,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.270,Quadrangular Parque Taquaral,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.304,Lagoinha Guimarães,publicado,24,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.339,Igreja Batista Agape,publicado,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.393,ICB SUMARÉ,entregue,24,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
69,Igreja Nova Esperança,publicado,21,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
485,ASSEMBLEIA DE DEUS - MINISTÉRIO SEMEAR EM CRISTO,publicado,21,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.425,IMW Paraíso,publicado,21,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.454,Lagoinha Caieiras- SP,publicado,21,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.616,Lagoinha Camargos,publicado,21,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.624,Lagoinha Casa Branca,publicado,21,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.768,Lagoinha Petrolina,publicado,21,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.918,Verbo da Vida Surubim,publicado,21,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.021,IEQ Vila Monteiro,entregue,21,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.194,Lagoinha Cerquilho,publicado,21,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.307,Casa Amarela,publicado,21,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.434,K CHURCH,publicado,21,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.449,CENTRAL DA ADORAÇÃO,publicado,21,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
5,My Chapel,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
792,IGREJA BATISTA NOVA CANAÃ,bloqueado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.173,Centro Avivamiento Valle de Sitim Nazareno,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.223,Pastors and Elders Council,publicado,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.371,The Antioch Church,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.442,"The Gathering, A Womanist Church in Dallas",publicado,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.893,Thankful Baptist Church Kennesaw,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.064,Igreja Nazareno Vila Velha,publicado,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.106,Lagoinha Sarasota Church,publicado,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.166,Lagoinha Dublin,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.184,Lagoinha São José dos Campos,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.191,Lagoinha São Vicente,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.210,Lagoinha Silves,bloqueado,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.255,Lagoinha Anápolis,publicado,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.313,Lagoinha Vitória Da Conquista,publicado,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.345,Lagoinha Joinville,publicado,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.348,Lagoinha Ariquemes,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.358,Lagoinha Jardim Europa- Matriz,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.360,IMW Guarulhos,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.374,Lagoinha Concórdia,publicado,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.402,Lagoinha Santana Do Livramento,publicado,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.457,Lagoinha Santana,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.538,Lagoinha Céu Azul- Matriz,publicado,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.630,Lagoinha Porto Alegre Perimetral,publicado,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.644,Lagoinha Altamira,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.664,Lagoinha Leopoldina,bloqueado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.685,Lagoinha Cachoeira Do Campo,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.790,Lagoinha Camaçari/Parque Nascente,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.819,IMW Maricá,publicado,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.842,ComFe Church,publicado,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.903,Comunidade Cristo Vive,publicado,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.925,AD BUENO,publicado,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.931,A Família Abençoada,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.033,IEQ Paraíso,entregue,16,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.036,Secretaria Regional de Educação Cristã 8ª região,entregue,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.096,IEQ SJBV,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.117,Ingresso Global USA,entregue,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.118,Manifestando o Reino Church,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.131,2 IMW Campo Grande - Poço de Jacó,entregue,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.157,Lagoinha Carlos Barbosa,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.226,Alcance Colombo,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.238,Lagoinha Montreux,entregue,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.287,You Church,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.327,2ª Conferência de Saúde Mental da Mulher Cristã,entregue,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.340,Nação Forte Rio do Sul,entregue,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.354,IEQ Maria Helena,entregue,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
3.416,IEAD Prainha,publicado,16,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
9,IMW Tucuruvi,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
32,Família Plena,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
53,IEQ Sergipe,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
155,Batista Renascer,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
243,Cristo é a Resposta,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
336,AD Alpha,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
406,ONDA DURA - JOINVILLE (SEDE),publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
417,Igreja Metodista Wesleyana da 1ª Região - Região Completa,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
459,A Ponte Fortaleza,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
506,Luz Jd. América,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
526,Igreja Presbiteriana de Candeias,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
678,Igreja Presbiteriana Central de Cascavel,bloqueado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
680,IEQ Igreja do Caminho,bloqueado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
757,Ambassadors Perfecting Love in Christ United Fellowship,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
804,Vida Worship Center,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
933,Iglesia Cristiana Global,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
950,ROCHA CHURCH GUARUJÁ,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
996,First Deliverance COGIC,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.102,Redemption 4 Life Ministries,bloqueado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.126,InPeace Leader Church,bloqueado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.130,Igreja Assembleia de Deus de Itapuranga - Goiás,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.166,Igreja Apostólica Nações para Cristo,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.195,Pilgrim Baptist church,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.210,Graça Divina Church,bloqueado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.489,Church of the Revival in Tampa Inc.,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.522,Greater Paradise MBC,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.584,Dennis Winborn Ministries,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.653,No More Silly Women,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.836,Unplugged Believers Assembly,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.840,Lagoinha Osasco,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.883,Lagoinha Braga,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
1.886,Lagoinha Artur Nogueira,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.034,Quadrangular Palhano,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.037,Lagoinha Guarulhos,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.050,Igreja do Evangelho Quadrangular,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.096,Goodwin Memorial Baptist Church,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.174,Lagoinha São José do Rio Preto,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.182,Lagoinha Taubaté,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.189,Lagoinha Fortaleza CE,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.199,Lagoinha Caxias do Sul,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.214,Lagoinha Marabá CN,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.216,Lagoinha Canaã Dos Carajás,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.217,Lagoinha São Félix,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.222,Igreja Trinity,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.234,IMW Muqueca,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.252,Lagoinha Ceilândia,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.253,Lagoinha Jardim Botânico,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.260,Lagoinha Pau Dos Ferros,publicado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.261,Lagoinha Macaíba,publicado,8,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.271,Lagoinha Campo Grande,bloqueado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.281,Lagoinha Arapiraca,bloqueado,8,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
